CID,SMILES
3370,CCOC(OCC(C)C)C(C)C
3371,CCOC(CC(C)C)OCCC(C)C
3372,CCCCC1OCCOC1=O
3373,C=C(C)C=COC(=O)CCC
3374,CCCCC=COC(=O)CCCCCCCCC
3375,CCCCCC1OCCOC1=O
3376,CCCc1nc(CC)c(CC)s1
3377,CCCC(C)C(=S)OC
3378,CC(OCc1ccco1)SCc1ccco1
3379,CCCCCCOC(CCCCC)OCCCC
3380,CCOC(=O)C1(c2ccccc2)OC1(C)CC
3381,CCCCOC(=S)C(C)C
3382,CCC1CSSSC1(CC)CC
3383,CC(S)SS
3384,CCC(C)C(=S)OCC(C)C
3385,CCCCCCCC=COC(=O)CCC
3386,SC(S)CCSCCC(S)S
3387,CC(C)C(=O)C(=O)O
3388,O=C(O)CCC(=O)C(=O)O
3389,CC(C)CC(=O)C(=O)O
3390,O=C(O)c1ccc(O)c(O)c1
3391,NCCCC(=O)O
3392,OC1COC(O)C(O)C1O
3393,NCCC(=O)O
3394,CC(O)C(C)O
3395,O=C=O
3396,O=c1ccc2ccccc2o1
3397,O=C(O)c1ccccc1O
3398,NC(CC(=O)O)C(=O)O
3399,CC(N)C(=O)O
3400,CS(C)=O
3401,O=C(O)CCCC(=O)O
3402,NCC(=O)O
3403,OCC(O)CO
3404,NCCCCC(N)C(=O)O
3405,CO
3406,NCCCCN
3407,Cc1ccccc1
3408,CCOCC
3409,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O
3410,CC(C)c1cccc(C(C)C)c1O
3411,NC(Cc1ccc(O)c(O)c1)C(=O)O
3412,NC(Cc1ccc(O)cc1)C(=O)O
3413,CS(C)(=O)=O
3414,NC(=O)CC(N)C(=O)O
3415,NC(Cc1cnc[nH]1)C(=O)O
3416,CC1CO1
3417,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC
3418,C=C(C)C=O
3419,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
3420,CC(=O)OC1(C(C)C)C=CC(C)CC1
3421,CC(CC=O)c1ccc(C(C)(C)C)cc1
3422,CC1=C(O)C(=O)CC1
3423,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C
3424,CCOC(=O)c1ccccc1C(=O)OCC
3425,Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1
3426,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC
3427,COc1ccccc1-c1ccccc1
3428,OCC(O)C(O)C(O)CO
3429,CC(=O)c1cccs1
3430,CCc1cc2c(cc1C(C)=O)C(C)(C)CCC2(C)C
3431,CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl
3432,O=C1CCCCC1C1CCCCC1
3433,O=C1OC(CO)C(O)C(O)C1O
3434,OC(c1ccccc1)c1ccccc1
3435,CCCc1ccc2c(c1)OCO2
3436,CCCC(O)C(CC)CO
3437,Cc1ccccc1C
3438,OCc1ccco1
3439,CC(C)(C)c1ccc(O)c(O)c1
3440,O=C1CCC(C(=O)O)N1
3441,C=C(C)C1CC=C(C)C(=O)C1
3442,COC(=O)c1ccc(O)cc1
3443,CC1CCC(C(C)C)CC1
3444,CC(=O)c1ccc(Cl)cc1
3445,BrC=Cc1ccccc1
3446,CCCC(=O)OC(=O)CCC
3447,C#CCO
3448,CC(O)CC(C)(C)O
3449,CC(O)CCO
3450,CC(=O)OC(C)=O
3451,CC1COC(=O)O1
3452,CC(O)CNCC(C)O
3453,CC(O)COCC(C)O
3454,OCCNCCO
3455,OCCOCCO
3456,COCCOCCO
3457,CCCCCCCCCCCC(=O)OC
3458,CCOCCOCCO
3459,COC
3460,CCOC(=O)c1ccc(O)cc1
3461,CC=Cc1ccc2c(c1)OCO2
3462,COC(=O)c1ccccc1C(=O)OC
3463,Nc1ccccc1C(=O)OCCc1ccccc1
3464,CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1
3465,CCCCCCCC1CCCC1=O
3466,C1CCOCC1
3467,CCCCCCC
3468,C=C(C)C1CCC2(C)CCC=C(C)C2C1
3469,CC1CCC2CC1C2(C)C
3470,Cc1ccc2c(c1)C(C(C)C)CCC2C
3471,COc1ccc2ccc(=O)oc2c1CC=C(C)C
3472,C=CCc1cc2c(c(OC)c1OC)OCO2
3473,Cc1cc(C)c(O)cc1C
3474,CC(C)C1=CC(=O)C(C)CC1
3475,O=C1CCCCCCCCCCCCCC1
3476,C1CSCSC1
3477,C=C1C2CCC(C2)C1(C)CCC=C(C)C
3478,CC(=O)c1c(O)oc(C)cc1=O
3479,CC1=CCC2C(C)=CCC(C(C)C)C2C1
3480,COc1cc(C=CC(=O)O)cc(OC)c1O
3481,COc1ccc2ccc(=O)oc2c1
3482,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC
3483,CCCCCOC(=O)CCC
3484,CCCC(N)=O
3485,CC1C(=O)CC2(C(C)C)CC12
3486,CSC#N
3487,CC1CCCCC1O
3488,CC(C)=C1CCC(C)(O)CC1
3489,c1ccc(Nc2ccccc2)cc1
3490,CC1CCCC(O)C1
3491,CC1CC=CCC1
3492,CC1C=CCCC1
3493,CC1=CCCCC1
3494,OCCOCc1ccccc1
3495,C=CCC(C)O
3496,N#CCCCCCCC#N
3497,CCCCCCCCCCCCCC
3498,CCCCCCCCCCCCCCCCCCCCC
3499,CCCCCCCCCCCCCCCCCCCCCC
3500,CCCCCCCCCCCCCCOC(C)=O
3501,CCCCCCCCCCCCCCCCCC=O
3502,CCCCCCCCCCCCCCCCCCCCCCC
3503,Cc1cc(C)oc(=O)c1
3504,Cc1cc(C)c(C)c(O)c1
3505,C=COCCCCCCCCCC
3506,O=C1CCCCC1=O
3507,CCCCOc1ccccc1
3508,CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
3509,CC(C)CCCCCCC=O
3510,COC(=O)c1ccoc1
3511,CC=CC(C)O
3512,CC(=O)c1cc2ccccc2o1
3513,CCCCCCC1OCC(CO)O1
3514,C=Cc1scnc1C
3515,CCCCOC(=O)c1ccccc1O
3516,Cc1cccc(C(C)(C)C)c1O
3517,CC(=O)CCCc1ccccc1
3518,CCCCC(C)(C)CO
3519,CC1(O)CC2CCC1(C)C2(C)C
3520,Cc1ccc(O)c(C(C)(C)C)c1
3521,C=CC(C)CCC=C(C)C
3522,CCCCCCCCCCCC#N
3523,Cc1ccc2ccc(=O)oc2c1
3524,CCOC(=O)COc1ccccc1
3525,CCC(=O)OC1CC2(C)CCC1C2(C)C
3526,CCCCCCCCCCCCCCC=O
3527,CC1=CCC2(C(C)C)CC12
3528,CC1CCCC(C)(C)C1
3529,O=C1CCCCCCCCCOCCCCCO1
3530,CC(=O)c1occc1O
3531,Cc1cccc(Oc2ccccc2)c1
3532,CC(O)C(O)C(O)C(O)C=O
3533,C=C(C)C1CCC(C)(O)C1C
3534,CCC=CC=CC=O
3535,CC1=CCC(C(=O)O)CC1
3536,CCCCCC1CCCC1=O
3537,C1CSCS1
3538,C=CC(C)CCCC(C)C
3539,CCOC(=O)CC1CCCCC1
3540,CC1SCCS1
3541,CC1SCCCS1
3542,O=C1CCCCCCCCCCOCCCCO1
3543,Cc1cnc2ccccc2n1
3544,CCCCCCCCCCOC
3545,CCCCC(CC)COC(=O)C(CC)CCCC
3546,C=CCOC(=O)c1ccccc1N
3547,CCC(=O)Oc1ccc(C)cc1
3548,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO
3549,CCCCCCCCCCCCCCCCCC(=O)OCCO
3550,CC(=O)OCC(C)c1ccccc1
3551,CC(=O)OC1CCC2CCCCC2C1
3552,O=COC1CCC2CCCCC2C1
3553,CCCCCCC#CC(OC)OC
3554,CCC(=O)c1cccs1
3555,CC(C)c1ccc(C#N)cc1
3556,CC(C)=CCCC(C)C1(O)CC=C(C)CC1
3557,C=C(C)C1CCC2(C)CCCC(=C)C2C1
3558,C=C1CC2CCC1C2(C)C
3559,CCCCCCCCCCCCCCC(C)=O
3560,CC(C)CCOCc1ccccc1
3561,CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC
3562,C=CC(=C)CCC=C(C)C
3563,C1CCNC1
3564,CCCCCCCC#N
3565,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
3566,OCCCOCCCO
3567,COC(=O)c1ccccc1C
3568,CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C
3569,CC=CCCCCCC
3570,CCC1OC(C)=C(O)C1=O
3571,CC(C)Cc1cnccn1
3572,C=Cc1cncc(CC)n1
3573,CC1CSCS1
3574,O=C1CCCCCCCCCCC(=O)OCCO1
3575,O=C1CCC(C2CCCCC2)CC1
3576,CC(C)=CCC(=O)c1ccoc1
3577,CCCC(=O)C(CC)Sc1ccoc1C
3578,CC(=O)C1CC2C(C=C1C)C2(C)C
3579,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2(C)C
3580,CCOCCC(C)CCC=C(C)C
3581,C=CCOC(=O)CC(C)CC(C)(C)C
3582,CCCC=CCC=O
3583,CC1=CCCC(=C(C)C)C1=O
3584,O=C(OCC(COC(=O)c1ccccc1)OC(=O)c1ccccc1)c1ccccc1
3585,CC(=O)OCCC1CC=C(C)C1(C)C
3586,CCCCCCOC(=O)CCc1ccccc1
3587,CC(C)Cc1ccccn1
3588,CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C
3589,CCC(C)C(C)C=O
3590,CC1CCC(C(C)(C)S)C(=O)C1
3591,CCCC(CCOC(C)=O)SC
3592,Cc1cc(SC(=O)c2ccco2)c(C)o1
3593,CC1CCC(C(C)C)C(OC(=O)C(C)O)C1
3594,Nc1ccccc1C(=O)Oc1ccc2ccccc2c1
3595,CCC(C)(C)C1CCCCC1OC(C)=O
3596,COC1(C)CCC23CC1C(C)(C)C2CCC3C
3597,Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-]
3598,CC(=O)OC(C)c1ccccc1
3599,Cc1coc2c1CC(C)CC2
3600,C#CC(C)(O)CCC=C(C)C
3601,CCNC(=O)C1CC(C)CCC1C(C)C
3602,CCCCCCCCCCCCCC#N
3603,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C
3604,COC(=O)c1ccccc1N=CC(C)Cc1ccc(C(C)(C)C)cc1
3605,Cc1ccc(CCC=O)cc1
3606,COc1ccc(CC(C)C=O)cc1
3607,CC(C)(C)c1ccc(CCC=O)cc1
3608,CCC(C)C(=O)SC
3609,CNC(=O)C(C)(C(C)C)C(C)C
3610,CC1CCC2(O1)C(C)(C)CCCC2(C)O
3611,CC(=O)OCC(CO)OC(C)=O
3612,CCCCC(=O)c1ccccc1
3613,N#CC(=C1CCCCC1)c1ccccc1
3614,C=CCOC(=O)c1ccccc1O
3615,CCCCOc1ccc(C)cc1
3616,CCCCCC#CC(=O)OCC
3617,CCCCCCCCCC(C)CO
3618,Cc1c([N+](=O)[O-])cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C
3619,CCC(=O)c1ccc(OC)cc1
3620,O=C(Cc1ccccc1)OCCCc1ccccc1
3621,CC(C)c1ccc2ncccc2c1
3622,Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C
3623,CC(=O)Oc1cccc(C)c1
3624,CC(C)=CCCc1ccoc1
3625,c1ccc2c(c1)CCCN2
3626,O=C(c1ccccc1)c1ccc2ccccc2c1
3627,O=C1CCC2=C(CCCC2)O1
3628,CC1(C)COC2(CCCCC2)OC1
3629,CC(=O)c1ccc2c(c1)CCCC2
3630,COc1ccc(C#N)cc1
3631,COC1=CCCCC1
3632,COC1(OC)CCCCCCCCCCC1
3633,CCCCCCCC(=O)N(CC)CC
3634,COC1CCc2ccccc21
3635,O=COCCCC1CCCCC1
3636,c1coc(Cc2ccco2)c1
3637,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1
3638,CCCCCCCc1ccccn1
3639,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12
3640,CC(C)c1ccnc2ccccc12
3641,CC(C)Cc1ccnc2ccccc12
3642,CC(C)c1cccc(CC=O)c1
3643,COC(=O)CC(O)(CC(=O)OC)C(=O)OC
3644,CCCCCCC1OCCO1
3645,O=C1CCCCCCCCOCCCCCCO1
3646,Cc1cccc(CCO)c1
3647,N#CC=Cc1ccccc1
3648,CCCCCCCCCC#N
3649,CC(=O)c1c(C)cc(C(C)(C)C)cc1C
3650,CC(C)(C)C(=O)OCc1ccccc1
3651,C=C(OC(C)=O)c1ccccc1
3652,CCCCCC(=O)SC
3653,O=C1CCCCCCCCCCCCCCC1
3654,CCOc1cc(C)ccc1O
3655,COC1CCCCCCCCCCC1
3656,CC(=O)OC(C)CCC=C(C)CCC=C(C)C
3657,O=C1CCCCCCCCCCCCCCCC1
3658,CCOC(=O)c1ccc(O)c(O)c1
3659,Cc1ccccc1Oc1ccccc1
3660,CCCCCCCC1OCCO1
3661,OC1COC(Cc2ccccc2)OC1
3662,C=CCCCCCC=C
3663,CCC(=O)CC(C)(C)c1ccccc1
3664,CC(=O)CC(C)(C)C1CCCCC1
3665,C#CC1(OC(C)=O)CCCCC1
3666,O=C(O)C1CC2C=CC1C2
3667,C=C(C)C1CCC(C)=CC1=O
3668,CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O
3669,CCCCOCCc1ccccc1
3670,CCCC(=O)c1cccs1
3671,CC(CO)C1CCCCC1
3672,CCCCCCCCCOC(=O)c1ccccc1
3673,CCCCCCC(=O)OCc1ccccc1
3674,CCc1ccc(OC)c(OC)c1
3675,O=[N+]([O-])CCc1ccccc1
3676,COc1ccc(CS)cc1
3677,CCCCOC(=O)C1CCCCC1
3678,CC(=O)OCCOc1ccc(C)cc1
3679,CC(=O)OCCCCCOC(C)=O
3680,CC(C)=CCCC(C)=CCOC(Cc1ccccc1)OCC=C(C)CCC=C(C)C
3681,C=CC(C)(CCC=C(C)CCC=C(C)C)OC(=O)CC
3682,CCCCCCCOC(=O)c1ccccc1
3683,CCSCCC(=O)O
3684,C=C(CCOC(C)=O)c1ccccc1
3685,O=C1CCC=C1O
3686,CCCCCCCCC#CC(=O)OCC
3687,CC(C)(CO)Cc1ccccc1
3688,CC(=O)C(=O)c1cccs1
3689,CC(C)C1CCC(CO)CC1
3690,C=CCOCCc1ccccc1
3691,CC=Cc1cc(C(C)C)ccc1C
3692,CCCCCCCC(=O)CCC
3693,COC(=O)c1ccccc1N=Cc1ccc(OC)cc1
3694,Cc1ccc(OCCO)cc1
3695,CCCCc1nccnc1C
3696,CCCCCCCCOC(=O)CC(=O)OCCCCCCCC
3697,CC(=O)OC1CC2CC1C1CCCC21
3698,CCCCC(=O)OC(C)(C)C1CC=C(C)CC1
3699,CCOC(=O)C1CC=CCC1
3700,CC1=CCC(CC#N)C1(C)C
3701,CC1=CCC(C(C)CCO)CC1
3702,CC(CC=O)c1ccccc1
3703,CCCC1CC(C(=O)OCC)=C(C)O1
3704,C=C(C)C12CC(CC1CO)C(C)=C2C
3705,C=C(C)c1cccc(C(C)CC=O)c1
3706,CC(C)c1cccc(C(C)CC=O)c1
3707,CCC1(C)C(C)C(=O)C=C(C)C1C
3708,CC1=CCC23C(C)CCC(C(C)C)C2C13
3709,CCCCCCC1CCOC1=O
3710,C=CC(C)(O)CCCC(C)C
3711,CCC(C)(O)C=CC=C(C)C
3712,CCOC1CC2CCC1(C)C2(C)C
3713,CC(C)c1ccc2c(c1)CCC1C(C)(C)CCCC21C
3714,CCCCCCOCC(OC)OC
3715,c1ccc2c(c1)CC1COCOC21
3716,CC(C)OC(=O)c1ccccc1N
3717,CCCCCCCCCCOC(=O)c1ccccc1N
3718,CCCc1nc(C)cnc1C
3719,Cc1ccccc1CCO
3720,CC(C)(C)C1CCC(C=O)CC1
3721,Cc1ccc(CC(C)(C)O)cc1
3722,COc1ccc(OC)c(C(C)(C)C)c1
3723,CCCCCCCC(C=O)=Cc1ccccc1
3724,CC(C)=CCCC(C)CCOC(=O)C=C(C)C
3725,CCC(C)(CCCC(C)C)OC(C)=O
3726,CC(C)C1CCC(C)(O)CC1
3727,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C
3728,CC12CCC3(CCCC(C)(C)C3C1)OC2=O
3729,CC1=C(O)C(=O)CC1C
3730,CC(C)=CCCC(C)CC=NO
3731,CC(=O)C1=CC(C)(C)CCC1
3732,COC(=O)c1cc(C)ccc1O
3733,CCOC1CC(C)CC(C)(C)C1
3734,C=C(C=O)C(C)CC(C)(C)C
3735,C=C(C=O)C(C)CCC=C(C)C
3736,CC1=C2CCC(C)C2CC(C(C)(C)O)CC1
3737,CCC(CC(C)CC)=NO
3738,C=C(C)C(O)CCC(C)CCO
3739,CCCCCCCCCCC=CC#N
3740,CCOCCC(C)CCCC(C)C
3741,CC1OC(C)(O)C(C)OC1(C)O
3742,CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C
3743,CC(C)=CCCC(C)=CCCC(C)CO
3744,CCCCC1C=C(C)CC(C)O1
3745,CC1=CC(=O)C2(C(C)C)CC12
3746,CC(OC=O)C1CCCC(C)(C)C1
3747,CC(O)C1CCCC(C)(C)C1
3748,CC(=O)OC(C)C1CCCC(C)(C)C1
3749,C=C1CCCC2(C)CCC(C(C)(C)O)CC12
3750,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C
3751,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C
3752,CC(C)=CCCC(C)c1ccc(C)cc1
3753,C=C1CCC2C(C3C1CCC3(C)O)C2(C)C
3754,CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C
3755,C=CC(=C)CC(O)C=C(C)C
3756,C=C1CCC(C(C)C)C2C=C(C)CCC12
3757,CC(O)C(C)Cc1ccccc1
3758,C=CCCC(=O)C1=CCCC(C)(C)C1
3759,CC(C)=CCCC(C)C1C=CC(C)=CC1
3760,CCC(O)Cc1ccccc1
3761,CC1(C)C(=O)C2CCC1C2
3762,CSCCCCC#N
3763,CCCCc1ncsc1C
3764,CC12CCC3C(CCC4C(C)(C)CCCC43C)(CO1)O2
3765,CC12CCCC(OC=O)(C1)C1CC(C)(C)C1CC2
3766,CCC=CCCCCCCC=O
3767,CC1(C)C(=CCO)C2CCC1C2
3768,CCOCOC1CCCCCCCCCCC1
3769,CC(=CC=O)CCC=C(C)CC(C)C
3770,OC(Cc1ccccc1)c1ccccc1
3771,CC(O)Cc1ccccc1
3772,CC1=CCC2C3CC(C2C1)C1(C3)OC1C
3773,CCCCC1OC(C)CC(C)(C)O1
3774,C=CC(C)=CCC1OC1(C)C
3775,O=C(Cc1ccccc1)OCc1ccco1
3776,CC(=O)OCC(OC(C)=O)c1ccccc1
3777,C=CCc1cc2c(cc1OC)OCO2
3778,Cc1ccc(CCO)cc1
3779,CCCCCCC1OCCC(C)O1
3780,CCOC(C)Oc1ccccc1
3781,CC(C=O)C1CCCCC1
3782,CC(C)c1ccc(C=CC=O)cc1
3783,CC(C)=CCCC1=CCC(C)(C=O)CC1
3784,CC1CC(C)(C)OC(c2ccccc2)O1
3785,CC(C)C1OCOCC1(C)C
3786,CCCCC(C#N)c1ccccc1
3787,CC1CCOC2(CCCCC2)O1
3788,CC1=CC(C)CC(C=O)C1
3789,CC1(C)C2CCC1(C)C(OC(=O)c1ccccc1O)C2
3790,OCC1CC2C3CCC(C3)C2C1
3791,CCC(C)CCCO
3792,CCOC(=O)CC(O)c1ccccc1
3793,CC(O)CC(C)(C)c1ccccc1
3794,C=CC(C)(C)C(O)C=C(C)C
3795,CSCc1cnccn1
3796,CC(=O)OCC1CCC(C)(C)C23CC4CC2C13C4(C)C
3797,CC1(C)CCC(CO)C23C4CC(CC412)C3(C)C
3798,CC1(C)CCC(COC=O)C23C4CC(CC412)C3(C)C
3799,CCCCCC1CC(=O)C=C(C)C1C(=O)OCC
3800,CCCCCCCOC(=O)Cc1ccccc1
3801,C=CCCC(=O)c1ccccc1
3802,COC(=O)c1ccccc1N=CC(C)Cc1ccc(C(C)C)cc1
3803,CC(C)C1C=C2CCC3C(C)(CO)CCCC3(C)C2CC1
3804,CC1(C)C2CCC(C2)C1(C)O
3805,C=C(CCC=C(C)C)C1CC=C(CCC=C(C)C)CC1
3806,CC12C=CCC1C1CCC3CC(O)CCC3(C)C1CC2
3807,CC(=O)OCC1=CCC23CC1C(C)(C)C2CCC3C
3808,CC1CCC2OC2(C)CCC2C1CC2(C)C
3809,CC1COCc2cc3c(cc21)C(C)(C)CCC3(C)C
3810,C=CCOC1CC2CC1C1C=CCC21
3811,CCCCCCCC1CCCO1
3812,CC(C)=CCC1CCCC1=O
3813,CCCCCCCCC(CC)C(=O)O
3814,CC1C2CC(CC2C2CCCC(O)C2)C1(C)C
3815,CC1=CCC(CCC(C)C(C)O)C1(C)C
3816,CC1=CCCC2(C)C(OC=O)C(C)CCC12C
3817,CCC(C)c1ccc2ncccc2c1
3818,CCCCCC1(C)CCC(C)(C)C1=O
3819,CC(=CC1=C(C)CCCC1(C)C)C(C)O
3820,CC(=O)OC(C)C=CC1C(C)=CCCC1(C)C
3821,CC(C)=CCCC1=CCCC(C)(C=O)C1
3822,CC(C)=CCCC1=CCCC(C=O)C1
3823,COc1cc(C2OC(C)CC(C)(C)O2)ccc1O
3824,CCOc1cc(C2OC(C)CC(C)(C)O2)ccc1O
3825,COC(=O)C1CC2CC1C(C)(C)C2
3826,COC1CC2CC1C1C=CCC21
3827,CC(CC#N)CCc1ccccc1
3828,CC(C)CCCCC=O
3829,CC(=CC#N)CCc1ccccc1
3830,CC(C)CCC1(C)OCC=CCO1
3831,COc1ccc(COC(C)=O)cc1OC
3832,CC(=O)c1nc(C)cnc1C
3833,COC(=O)c1ccccc1N=CCc1ccccc1
3834,CCCCCCCC=Nc1ccccc1C(=O)OC
3835,CCOC(=O)OC1CCCCC1C(C)(C)C
3836,CCOc1cnc(C)cn1
3837,Cc1ccc(OCC=O)cc1
3838,CCCCCCCCCC=Nc1ccccc1C(=O)OC
3839,CC(C)=CCCC(C)CC(OCCCCCCCCCCC(C)C)OCCCCCCCCCCC(C)C
3840,CC(C)OCCc1ccccc1
3841,CCCCCCCCC=CCC=O
3842,CC(O)C1C2CCC(C2)C1(C)C
3843,CC1C2CC(CC2C2CCC(O)CC2)C1(C)C
3844,CC1(C)C2CCC1(C)C(C1CCC(O)CC1)C2
3845,CC(C)CCCC1=CCC(C)(C=O)CC1
3846,CC1=CC(C)CC(C#N)C1
3847,COC(=O)C1CC2(C(C)C)C=CC1(C)CC2
3848,CCOC(OCC)C1CC2CC1C1C=CCC21
3849,CC1=CC(C)C(C)C(C=O)C1
3850,CC1CCC(O)C(C(C)(C)C)C1
3851,COC(=O)c1ccccc1N=CC1CC=C(CCCC(C)(C)O)CC1
3852,CC1=CC(C)C(CO)CC1
3853,CC(C)C(=O)OC1CC2CC1C1C=CCC21
3854,CC(=O)OCC1CCC(C)CC1C
3855,CC(=O)OCC1CC(C)=CC(C)C1
3856,C=CC1(C)CCC(C(C)(C)OC(C)=O)O1
3857,CCCCC1(CC)CCC(=O)OC1
3858,CCCCCCC(CO)C(C)=O
3859,CC(=O)C1(C)CC(=O)C(C)(SCc2ccco2)O1
3860,CC1=CC2CC(C=O)C1CC2C(C)C
3861,COC(=O)c1ccccc1N=CCC(C)CCC=C(C)C
3862,CC(C)CCCC(C)CCOC(=O)Cc1ccccc1
3863,CC(C)C(=O)OC1CCC2CCCCC2C1
3864,CC12CCCC3(CC1)C1(C)OC1CCC23C
3865,CC(C)CCCCCCCCCCOC(CC(C)CCCC(C)(C)O)OCCCCCCCCCCC(C)C
3866,CC1(C)CCC2OC23C(C)(C)C2CCC13C2
3867,COC(C)OCCC(C)CCC=C(C)C
3868,CC(C)C(=O)OC1CC2CC1C1CC=CC21
3869,CC(C)(C)C(=O)OC1CC2CC1C1CC=CC21
3870,CC(=O)OC(C)CC(C)(C)c1ccccc1
3871,CC(C)=CCCC1=CCCC(C#N)C1
3872,CC(C)C1OCC(C)(C)C(C(C)C)O1
3873,CC1(C)CCCC2(C)C1CCC1(C)OCCC12
3874,CCCCC(CC)C1OCCO1
3875,CC(O)CCC1C(C)CCCC1(C)C
3876,CC(=O)c1ccc2c(c1)C(C)(C)C(C)C2(C)C
3877,CCCCCCOC(C)OC
3878,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C
3879,CC(CCO)CCc1ccccc1
3880,CC(CC=O)CCc1ccccc1
3881,CC(C)=CC1OCCC(C)O1
3882,CC(C)CC(=O)OC1C2(C)CCC(C2)C1(C)C
3883,CCC(O)CCC1C(C)CCCC1(C)C
3884,CC(O)C(C)CC1C(C)CCCC1(C)C
3885,CC(=O)OC(C)C(C)CC1C(C)CCCC1(C)C
3886,CC1=CCOC(c2ccccc2)C1
3887,CC1=C(C)C2(C)CCC1(C)C(C)(C)C2(C)O
3888,CCC(C)CCC(C)(CC)OC(C)=O
3889,CCOC(=O)C(=O)OCCC(C)CCC=C(C)C
3890,CC(=O)OC1=CCC2C3CCC(C3)C12
3891,C=C(CC=O)CCC=C(C)C
3892,CC(=O)OCCCC1CCCCC1
3893,COC(=O)OC1CCCCCCC1
3894,CC(C)(C)c1cccc2ncccc12
3895,CC1CCC(C(C)C)C(OC(=O)C2CCC(=O)N2)C1
3896,COC(CC(C)CCCC(C)C)OC
3897,CC1C=COC2(CCCCC2)C1
3898,CCOC(=O)c1ccccc1NCC1CCC(C)=CC1C
3899,CC1=C2CC(C=O)C(C1)C(C(C)C)C2
3900,CC(=O)C1CC2=C(C)CC1C(C(C)C)C2
3901,CC1=CC2C(C#N)CC1CC2C(C)C
3902,CC(C=O)C(C)CC(C)(C)C
3903,CCC(C)CCCC(C)(C)OC(C)=O
3904,C1CC2C3CC(C2C1)C1(CCCO1)C3
3905,CC(=O)C1CC(C)=CC(C)C1C
3906,CC1=CC(C)C(CO)C(C)C1
3907,CC(C)CCOC(Cc1ccccc1)OCCC(C)C
3908,CC(=O)OC(C)CCC1C(C)CCCC1(C)C
3909,C=CCOC(=O)CCCC(C)(C)CC
3910,CC(C)Cc1ccc2ncccc2c1
3911,CC(C)CCCCCCCCCCCCCCC(=O)OCC(C)O
3912,C=CCCCCCCCCOC(=O)CC
3913,CCCCCC#CC(=O)OCCC(C)C
3914,CC(=O)OC1CC2CC1C1CC=CC21
3915,COC(=O)C1(C)CC=CCC1
3916,CC(C)Cc1ccc(CC(C)C=O)cc1
3917,CC1=CCC(C(C)CC=O)CC1
3918,CC(C)CC1OC(=O)C2=CCCCC21
3919,CC1(C)C2CCC1(C)C(OCCO)C2
3920,C=C(C)C1=C(C)C2(C)CC1CC2C(=O)OC
3921,CC(CC#N)CCCC(C)(C)O
3922,C=C1C2CCC(C)(OCC)C1CCC2(C)C
3923,COC(=O)c1ccccc1N=CC1CCC(C)=CC1C
3924,CCC1=C(C)C(=O)CC(C)C1CC
3925,CC1(C)C2CCC(C3CCC(O)CC3)C1(C)C2
3926,CC1C(=O)CC23CC1C(C)(C)C2CCC3C
3927,CC1CC(CC2C3CCC(C3)C2(C)C)CCC1=O
3928,CC1=CC2CC(C3OCCO3)C1CC2C(C)C
3929,CC1CCC2OC23CCC2C(C2(C)C)C13C
3930,CC(C)C1=CCC(CCOC=O)=CC1
3931,CC(C)=CCCC(C)CCOC(=O)c1ccccc1
3932,C=C(C)CCCC(C)CCOC(=O)c1ccccc1
3933,CC1=CC(OC=O)CC(C)C2CC(=C(C)C)CC12
3934,CCC(=O)OC1C=C(C)C2CC(=C(C)C)CC2C(C)C1
